filename,datetime,latitude,latitudeRef,longitude,longitudeRef
IMG_0683.jpg,2008:11:21 08:42:02,35.0133333333,N,135.7885,E
IMG_0685.jpg,2008:11:21 08:43:08,35.0103333333,N,135.7938333333,E
IMG_0685.jpg,2008:11:21 08:43:08,35.0103333333,N,135.7938333333,E
IMG_0686.jpg,2008:11:21 08:43:39,35.0103333333,N,135.7938333333,E
IMG_0686.jpg,2008:11:21 08:43:39,35.0103333333,N,135.7938333333,E
IMG_0687.jpg,2008:11:21 08:47:54,35.0133333333,N,135.7885,E
IMG_0687.jpg,2008:11:21 08:47:54,35.0133333333,N,135.7885,E
IMG_0688.jpg,2008:11:21 08:48:02,35.0101666667,N,135.7938333333,E
IMG_0688.jpg,2008:11:21 08:48:02,35.0101666667,N,135.7938333333,E
IMG_0689.jpg,2008:11:21 08:49:20,35.0133333333,N,135.7885,E
IMG_0689.jpg,2008:11:21 08:49:20,35.0133333333,N,135.7885,E
IMG_0690.jpg,2008:11:21 08:49:27,35.0106666667,N,135.795,E
IMG_0690.jpg,2008:11:21 08:49:27,35.0106666667,N,135.795,E
IMG_0691.jpg,2008:11:21 08:49:34,35.0106666667,N,135.795,E
IMG_0691.jpg,2008:11:21 08:49:34,35.0106666667,N,135.795,E
IMG_0691.jpg,2008:11:21 08:49:34,35.0106666667,N,135.795,E
IMG_0691.jpg,2008:11:21 08:49:34,35.0106666667,N,135.795,E
IMG_0692.jpg,2008:11:21 08:51:19,35.0103333333,N,135.7948333333,E
IMG_0692.jpg,2008:11:21 08:51:19,35.0103333333,N,135.7948333333,E
IMG_0693.jpg,2008:11:21 08:51:25,35.0103333333,N,135.7948333333,E
